"","Cites","Authors","Title","Year","Source","Publisher","ArticleURL","CitesURL","GSRank","QueryDate","Type","DOI","ISSN","CitationURL","Volume","Issue","StartPage","EndPage","ECC","CitesPerYear","CitesPerAuthor","AuthorCount","Age","Abstract","FullTextURL","RelatedURL"
"485",17,"LG Boothroyd, JL Jucker, T Thornborrow…","Television consumption drives perceptions of female body attractiveness in a population undergoing technological transition.",2020,"… personality and social …","psycnet.apa.org","https://psycnet.apa.org/record/2019-76797-001","https://scholar.google.com/scholar?cites=12990161258784092425&as_sdt=2005&sciodt=0,5&hl=en",111,2023-08-22 17:17:06,NA,NA,NA,NA,NA,NA,NA,NA,17,5.67,4,4,3,"Perceptions of physical attractiveness vary across cultural groups, particularly for female body size and shape. It has been hypothesized that visual media propagates Western “thin …","https://eprints.ncl.ac.uk/file_store/production/261338/1C31CE9D-321B-40E8-9F09-E652258972AA.pdf","https://scholar.google.com/scholar?q=related:CfHdDNdSRrQJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020"
"486",18,"JE LaBuda, J Gere, EA Impett","Perceptions of a romantic partner's approach and avoidance motives: Accuracy, bias, and emotional cues.",2020,"… Personality and Social Psychology","psycnet.apa.org","https://psycnet.apa.org/record/2019-32619-001","https://scholar.google.com/scholar?cites=14053459932731017963&as_sdt=2005&sciodt=0,5&hl=en",112,2023-08-22 17:17:06,NA,NA,NA,NA,NA,NA,NA,NA,18,6,6,3,3,"We examined tracking accuracy and bias (mean-level and projection) in people's perceptions of their romantic partner's relationship approach and avoidance motives …","https://www.emilyimpett.com/s/in-press-JPSP-Labuda-et-al.pdf","https://scholar.google.com/scholar?q=related:6wqes1nrB8MJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020"
"487",14,"S Oreg, JA Edwards, JF Rauthmann","The situation six: Uncovering six basic dimensions of psychological situations from the Hebrew language.",2020,"Journal of Personality and …","psycnet.apa.org","https://psycnet.apa.org/record/2020-01044-001","https://scholar.google.com/scholar?cites=13351267395438542673&as_sdt=2005&sciodt=0,5&hl=en",113,2023-08-22 17:17:06,NA,NA,NA,NA,NA,NA,NA,NA,14,4.67,5,3,3,"Personality psychology has enjoyed success with widely accepted and established taxonomies. This cannot be said for a psychology of situations, which has yet to establish a …","https://bschool-en.huji.ac.il/sites/default/files/businesshe/files/oreg_et_al._2020_jpsp.pdf","https://scholar.google.com/scholar?q=related:UX9eRvU6SbkJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020"
"488",12,"BM Schumpe, JJ Bélanger, CF Nisa","The reactance decoy effect: How including an appeal before a target message increases persuasion.",2020,"Journal of personality and …","psycnet.apa.org","https://psycnet.apa.org/record/2020-25411-001","https://scholar.google.com/scholar?cites=11467739161156254330&as_sdt=2005&sciodt=0,5&hl=en",114,2023-08-22 17:17:06,NA,NA,NA,NA,NA,NA,NA,NA,12,4,4,3,3,"We propose and demonstrate in 11 studies, including more than 4,700 observations, that the persuasiveness of a target message can be increased by the inclusion of a reactance decoy …",NA,"https://scholar.google.com/scholar?q=related:evqNJQKYJZ8J:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020"
"489",12,"S Calderon, E Mac Giolla, K Ask…","Subjective likelihood and the construal level of future events: A replication study of Wakslak, Trope, Liberman, and Alony (2006).",2020,"… of Personality and Social …","psycnet.apa.org","https://psycnet.apa.org/record/2020-51500-001","https://scholar.google.com/scholar?cites=7397087878568717496&as_sdt=2005&sciodt=0,5&hl=en",115,2023-08-22 17:17:06,NA,NA,NA,NA,NA,NA,NA,NA,12,4,3,4,3,"Abstract CJ Wakslak, Y. Trope, N. Liberman, and R. Alony (2006) examined the effect of manipulating the likelihood of future events on level of construal (ie, mental abstraction) …","https://psyarxiv.com/gd6ej/download?format=pdf","https://scholar.google.com/scholar?q=related:uKxv7ju8p2YJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020"
"490",8,"M Luan, H Li","How do people construe objects when being observed?",2020,"Journal of Personality and Social Psychology","psycnet.apa.org","https://psycnet.apa.org/record/2020-29808-001","https://scholar.google.com/scholar?cites=8334494865016165710&as_sdt=2005&sciodt=0,5&hl=en",116,2023-08-22 17:17:06,NA,NA,NA,NA,NA,NA,NA,NA,8,2.67,4,2,3,"The current research aims to explore how people construe objects when being observed (vs. in a private context). Using different manipulations of observation and measures of …",NA,"https://scholar.google.com/scholar?q=related:ThWb8-sSqnMJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020"
"491",11,"Y Ding, K Savani","From variability to vulnerability: People exposed to greater variability judge wrongdoers more harshly.",2020,"Journal of Personality and Social Psychology","psycnet.apa.org","https://psycnet.apa.org/record/2020-06449-001","https://scholar.google.com/scholar?cites=9929101206828459643&as_sdt=2005&sciodt=0,5&hl=en",117,2023-08-22 17:17:06,NA,NA,NA,NA,NA,NA,NA,NA,11,3.67,6,2,3,"Recent decades have seen increased variability in diverse domains, such as the climate and asset prices. As more resources are required to cope with greater variability in the …","https://www.krishnasavani.com/wordpress/wp-content/uploads/2020/05/Ding_Savani_2020.pdf","https://scholar.google.com/scholar?q=related:e6bp4_BAy4kJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020"
"492",15,"K Eriksson, I Vartanova, P Strimling…","Generosity pays: Selfish people have fewer children and earn less money.",2020,"… of personality and social …","psycnet.apa.org","https://psycnet.apa.org/record/2018-47966-001","https://scholar.google.com/scholar?cites=2255197386802592230&as_sdt=2005&sciodt=0,5&hl=en",118,2023-08-22 17:17:06,NA,NA,NA,NA,NA,NA,NA,NA,15,5,4,4,3,"Does selfishness pay in the long term? Previous research has indicated that being prosocial (or otherish) rather than selfish has positive consequences for psychological well-being …","https://psycnet.apa.org/manuscript/2018-47966-001.pdf","https://scholar.google.com/scholar?q=related:5vnBIhMSTB8J:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020"
"493",7,"H Shen, A Labroo, RS Wyer Jr","So difficult to smile: Why unhappy people avoid enjoyable activities.",2020,"… personality and social psychology","psycnet.apa.org","https://psycnet.apa.org/journals/psp/119/1/23/","https://scholar.google.com/scholar?cites=3056477771364202417&as_sdt=2005&sciodt=0,5&hl=en",119,2023-08-22 17:17:06,NA,NA,NA,NA,NA,NA,NA,NA,7,2.33,2,3,3,"Engaging in an enjoyable activity is often effective in reducing or eliminating a negative mood. However, imagining this activity before deciding whether to perform it can decrease …",NA,"https://scholar.google.com/scholar?q=related:sXcK0lbKaioJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020"
"494",13,"J Steinmetz, M Touré-Tillery…","The first-member heuristic: Group members labeled “first” influence judgment and treatment of groups.",2020,"Journal of Personality and …","psycnet.apa.org","https://psycnet.apa.org/journals/psp/118/4/706/","https://scholar.google.com/scholar?cites=7571654755111952533&as_sdt=2005&sciodt=0,5&hl=en",120,2023-08-22 17:17:06,NA,NA,NA,NA,NA,NA,NA,NA,13,4.33,4,3,3,"People often make judgments about a group (eg, immigrants from a specific country) based on information about a single group member. Seven studies (N= 1,929) tested the …","https://openaccess.city.ac.uk/id/eprint/22221/3/","https://scholar.google.com/scholar?q=related:lWBYKOLrE2kJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020"
"495",8,"ES Reit, CR Critcher","The commonness fallacy: Commonly chosen options have less choice appeal than people think.",2020,"Journal of personality and social psychology","psycnet.apa.org","https://psycnet.apa.org/journals/psp/118/1/1/","https://scholar.google.com/scholar?cites=4875283398930932617&as_sdt=2005&sciodt=0,5&hl=en",121,2023-08-22 17:17:06,NA,NA,NA,NA,NA,NA,NA,NA,8,2.67,4,2,3,"In predicting what others are likely to choose (eg, vanilla ice cream or tiramisu), people can display a commonness fallacy—overestimating how often common (but bland) options (eg …","https://psycnet.apa.org/manuscript/2019-50090-001.pdf","https://scholar.google.com/scholar?q=related:iSOjxGt8qEMJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020"
"496",7,"J Wünsche, R Weidmann, A Grob","Until death do us part: The codevelopment of life satisfaction in couples preceding the death of one partner.",2020,"Journal of Personality and …","psycnet.apa.org","https://psycnet.apa.org/record/2019-75003-001","https://scholar.google.com/scholar?cites=7944135668838148960&as_sdt=2005&sciodt=0,5&hl=en",122,2023-08-22 17:17:06,NA,NA,NA,NA,NA,NA,NA,NA,7,2.33,2,3,3,"This work aims to integrate previous research perspectives on terminal well-being decline and partner bereavement by investigating the codevelopment of life satisfaction in the years …","https://psyarxiv.com/3bcz7/download/?format=pdf","https://scholar.google.com/scholar?q=related:YKubDE09P24J:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020"
"497",7,"M Raj, SS Wiltermuth, GS Adams","The social costs of forgiving following multiple-victim transgressions.",2020,"Journal of personality and …","psycnet.apa.org","https://psycnet.apa.org/record/2019-50037-001","https://scholar.google.com/scholar?cites=632592009163139629&as_sdt=2005&sciodt=0,5&hl=en",123,2023-08-22 17:17:06,NA,NA,NA,NA,NA,NA,NA,NA,7,2.33,2,3,3,"A single transgressor sometimes harms more than just 1 victim. We examine a previously undocumented social cost of forgiving following these multiple-victim transgressions. We …",NA,"https://scholar.google.com/scholar?q=related:LWrrqRRrxwgJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020"
"498",6,"EP Lemay Jr, JE Ryan, R Fehr…","Validation of negativity: Drawbacks of interpersonal responsiveness during conflicts with outsiders.",2020,"… of personality and social …","psycnet.apa.org","https://psycnet.apa.org/record/2019-50034-001","https://scholar.google.com/scholar?cites=13390282965533138170&as_sdt=2005&sciodt=0,5&hl=en",124,2023-08-22 17:17:06,NA,NA,NA,NA,NA,NA,NA,NA,6,2,2,4,3,"The current research included 7 studies testing a model of interpersonal processes when people disclose to their close relationship partners (“confidants”) about their conflicts …",NA,"https://scholar.google.com/scholar?q=related:-hyRkmnX07kJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020"
"499",10,"S Tang, CZ Koval, RP Larrick…","The morality of organization versus organized members: Organizations are attributed more control and responsibility for negative outcomes than are equivalent …",2020,"Journal of Personality and …","psycnet.apa.org","https://psycnet.apa.org/record/2020-12419-001","https://scholar.google.com/scholar?cites=16835891812396148550&as_sdt=2005&sciodt=0,5&hl=en",125,2023-08-22 17:17:06,NA,NA,NA,NA,NA,NA,NA,NA,10,3.33,3,4,3,"Seven experiments demonstrate that framing an organizational entity (the target) as an organization (“an organization comprised of its constituent members”) versus its members …","https://discovery.ucl.ac.uk/id/eprint/10120751/1/Harris_Judging%20organizations%20190815.pdf","https://scholar.google.com/scholar?q=related:RqfHKmcapekJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020"
"500",9,"A Moon, M Gan, CR Critcher","The overblown implications effect.",2020,"… Personality and Social Psychology","psycnet.apa.org","https://psycnet.apa.org/record/2019-39497-001","https://scholar.google.com/scholar?cites=13673066145440285426&as_sdt=2005&sciodt=0,5&hl=en",126,2023-08-22 17:17:06,NA,NA,NA,NA,NA,NA,NA,NA,9,3,3,3,3,"People frequently engage in behaviors that put their competencies on display. However, do such actors understand how others view them in light of these performances? Eight studies …","https://psycnet.apa.org/manuscript/2019-39497-001.pdf","https://scholar.google.com/scholar?q=related:8kJjXTd9wL0J:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020"
"501",3,"BR Burnham","Are liberals really dirty? Two failures to replicate Helzer and Pizarro's (2011) study 1, with meta-analysis.",2020,"Journal of personality and social psychology","psycnet.apa.org","https://psycnet.apa.org/record/2020-43043-001","https://scholar.google.com/scholar?cites=14820887013294234908&as_sdt=2005&sciodt=0,5&hl=en",127,2023-08-22 17:17:06,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,1,3,"Abstract Helzer and Pizarro (2011) reported 2 studies that showed an influence of cleanliness cues on political attitudes. Specifically, when standing near a hand-sanitizer …",NA,"https://scholar.google.com/scholar?q=related:HF2a0zZers0J:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020"
"502",4,"MH Jung, FJ Gonzalez, CR Critcher","The vicarious construal effect: Seeing and experiencing the world through different eyes.",2020,"Journal of Personality and …","psycnet.apa.org","https://psycnet.apa.org/record/2019-72462-001","https://scholar.google.com/scholar?cites=4689859868971162878&as_sdt=2005&sciodt=0,5&hl=en",128,2023-08-22 17:17:06,NA,NA,NA,NA,NA,NA,NA,NA,4,1.33,1,3,3,"That 2 individuals can look at the same stimulus and experience it differently speaks to the power of construal. People's construals are shaped by their idiosyncratic attitudes, belief …","https://par.nsf.gov/servlets/purl/10162278","https://scholar.google.com/scholar?q=related:_txi8LO6FUEJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020"
"503",140,"JM Darley","Latane~ B.(1968). Bystander intervention in emergencies: Diffusion of responsibility",2020,"Journal of personality and social psychology",NA,NA,"https://scholar.google.com/scholar?cites=9959542958449916776&as_sdt=2005&sciodt=0,5&hl=en",129,2023-08-22 17:17:06,"CITATION",NA,NA,NA,NA,NA,NA,NA,140,46.67,140,1,3,NA,NA,"https://scholar.google.com/scholar?q=related:aHumg41nN4oJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020"
"504",5,"AG Dittmann, NM Stephens, SSM Townsend","Working together benefits people from working-class contexts, but not people from middle-class contexts",2020,"… of Personality and Social Psychology",NA,NA,"https://scholar.google.com/scholar?cites=17338277524940116754&as_sdt=2005&sciodt=0,5&hl=en",130,2023-08-22 17:17:06,"CITATION",NA,NA,NA,NA,NA,NA,NA,5,1.67,2,3,3,NA,NA,"https://scholar.google.com/scholar?q=related:EtMx-4vvnfAJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020"
"505",4,"L Hicks, JK McNulty, R Faure…","Do people realize how their partners make them feel? Motivation and opportunity factors determine the link between implicitly assessed partner attitudes …",2020,"… of Personality …","American Psychological Association",NA,"https://scholar.google.com/scholar?cites=17290454306814620755&as_sdt=2005&sciodt=0,5&hl=en",131,2023-08-22 17:17:06,"CITATION",NA,NA,NA,NA,NA,NA,NA,4,1.33,1,4,3,NA,NA,"https://scholar.google.com/scholar?q=related:U_TOUpUI9O8J:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020"
"506",3,"P Belmi, MA Neale, D Reiff…","The Social Advantage of Miscalibrated Individuals: The Relationship Between Social Class and Overconfidence and Its Implications for Class-Based …",2020,"… of Personality …","AMER PSYCHOLOGICAL ASSOC …",NA,"https://scholar.google.com/scholar?cites=6910749088029807904&as_sdt=2005&sciodt=0,5&hl=en",132,2023-08-22 17:17:06,"CITATION",NA,NA,NA,NA,NA,NA,NA,3,1,1,4,3,NA,NA,"https://scholar.google.com/scholar?q=related:IBXfS67p518J:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020"
"507",2,"I Patil, M Zucchelli, W Kool, S Campbell, F Fornasier…","Reasoning supports utilitarian inclinations while resolving moral dilemmas",2020,"Journal of Personality and …",NA,NA,"https://scholar.google.com/scholar?cites=8334618080837765403&as_sdt=2005&sciodt=0,5&hl=en",133,2023-08-22 17:17:06,"CITATION",NA,NA,NA,NA,NA,NA,NA,2,0.67,0,6,3,NA,NA,"https://scholar.google.com/scholar?q=related:GwniXvyCqnMJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020"
"508",1,"T Jiang, Z Chen, C Sedikides","Self-Concept Clarity Lays the Foundation for Self-Continuity: The Restorative Function of Autobiographical Memory (vol 119, pg 945, 2020)",2020,"… of Personality …","AMER PSYCHOLOGICAL ASSOC …",NA,"https://scholar.google.com/scholar?cites=3773458538332906203&as_sdt=2005&sciodt=0,5&hl=en",134,2023-08-22 17:17:06,"CITATION",NA,NA,NA,NA,NA,NA,NA,1,0.33,0,3,3,NA,NA,"https://scholar.google.com/scholar?q=related:22L_R4wEXjQJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020"
"509",0,"R Willardt, PC Schmid","Seeing Danger Instead of Opportunity: How Powerlessness Enhances Bottom-Up Attention Allocation Towards Threat-Related Stimuli",2020,"Journal of Personality and Social Psychology","osf.io","https://osf.io/28efa/files/osfstorage/5e65f8a2a096450324053123/?action=download",NA,135,2023-08-22 17:17:06,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,3,"Background Present Research Study 1: Dot Probe Paradigm Study 2: Visual Search Paradigm Discussion Page 1 Partners Eysenck, MW, Derakshan, N., Santos, R., &Calvo …",NA,"https://scholar.google.com/scholar?q=related:1V_xMnrVxBsJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020"
"510",0,"F Bai, GCC Ho, J Yan","Does Virtue Lead to Status? Testing the Moral Virtue Theory of Status Attainment (vol 118, pg 501, 2020)",2020,"JOURNAL OF …","AMER PSYCHOLOGICAL ASSOC …",NA,NA,136,2023-08-22 17:17:06,"CITATION",NA,NA,NA,NA,NA,NA,NA,0,0,0,3,3,NA,NA,"https://scholar.google.com/scholar?q=related:BmortOEOdckJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020"
"511",0,"DM Amodio, PG Devine","Stereotyping and Evaluation in Implicit Race Bias: Evidence for Independent Constructs and Unique Effects on Behavior (vol 91 pg 652, 2006)",2020,"JOURNAL OF …","AMER PSYCHOLOGICAL ASSOC …",NA,NA,137,2023-08-22 17:17:06,"CITATION",NA,NA,NA,NA,NA,NA,NA,0,0,0,2,3,NA,NA,"https://scholar.google.com/scholar?q=related:kSGhQoxiRFAJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020"
"512",2,"M Taufik","Penyebaran COVID 19 Berdampak Terhadap Dunia Pendidikan",2020,"Journal of Personality and Social Psychology",NA,NA,"https://scholar.google.com/scholar?cites=17160905621214907067&as_sdt=2005&sciodt=0,5&hl=en",138,2023-08-22 17:17:06,"CITATION",NA,NA,NA,NA,NA,NA,NA,2,0.67,2,1,3,NA,NA,"https://scholar.google.com/scholar?q=related:u8qEeL3IJ-4J:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020"
"513",0,"MS Mast, F Krings","2 Stereotype und Informationsverarbeitung",2020,"Journal of Personality and Social Psychology","buchkomplizen.de","https://www.buchkomplizen.de/out/media/vlb_9783621284226_1.pdf",NA,139,2023-08-22 17:17:06,"PDF",NA,NA,NA,NA,NA,NA,NA,0,0,0,2,3,"Ist Ihnen auch schon einmal passiert, dass Sie im Aufzug zusammen mit einem jungen Mann dunkler Hautfarbe fuhren–Ihrer Einschätzung nach ein Asylbewerber–und plötzlich …","https://www.buchkomplizen.de/out/media/vlb_9783621284226_1.pdf","https://scholar.google.com/scholar?q=related:OgZuwfSpfvoJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020"
"514",2,"CD Nye, B Wille, J Amory, F De Fruyt","Are Work Activities Related to Interest Change Over Time",2020,"Journal of Personality and Social Psychology …",NA,NA,"https://scholar.google.com/scholar?cites=10641117009848854419&as_sdt=2005&sciodt=0,5&hl=en",140,2023-08-22 17:17:06,"CITATION",NA,NA,NA,NA,NA,NA,NA,2,0.67,1,4,3,NA,NA,"https://scholar.google.com/scholar?q=related:k2domYrXrJMJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020"
"515",276,"U Orth, DA Clark, MB Donnellan…","Testing prospective effects in longitudinal research: Comparing seven competing cross-lagged models.",2021,"… of personality and social …","psycnet.apa.org","https://psycnet.apa.org/record/2020-54836-001","https://scholar.google.com/scholar?cites=3582836041308714840&as_sdt=2005&sciodt=0,5&hl=en",1,2023-08-22 17:35:37,NA,NA,NA,NA,NA,NA,NA,NA,276,138,69,4,2,"In virtually all areas of psychology, the question of whether a particular construct has a prospective effect on another is of fundamental importance. For decades, the cross-lagged …","https://psycnet.apa.org/journals/psp/120/4/1013.pdf","https://scholar.google.com/scholar?q=related:WDesmmXKuDEJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021"
"516",109,"M Rossignac-Milon, N Bolger, KS Zee…","Merged minds: Generalized shared reality in dyadic relationships.",2021,"Journal of Personality …","psycnet.apa.org","https://psycnet.apa.org/journals/psp/120/4/882/","https://scholar.google.com/scholar?cites=1499554702336679303&as_sdt=2005&sciodt=0,5&hl=en",2,2023-08-22 17:35:37,NA,NA,NA,NA,NA,NA,NA,NA,109,54.5,27,4,2,"Many everyday conversations, whether between close partners or strangers interacting for the first time, are about the world external to their relationship, such as music, food, or …","https://www.ericaboothby.com/s/Merged-Minds.pdf","https://scholar.google.com/scholar?q=related:h10Lig59zxQJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021"
"517",126,"M Luhmann, I Fassbender, M Alcock…","A dimensional taxonomy of perceived characteristics of major life events.",2021,"… and Social Psychology","psycnet.apa.org","https://psycnet.apa.org/journals/psp/121/3/633/","https://scholar.google.com/scholar?cites=8157116388691657075&as_sdt=2005&sciodt=0,5&hl=en",3,2023-08-22 17:35:37,NA,NA,NA,NA,NA,NA,NA,NA,126,63,32,4,2,"Major life events (MLEs) are studied in many different areas in psychology such as personality development, clinical psychology, or posttraumatic growth. In all of these areas …","https://psyarxiv.com/yx5pk/download?format=pdf","https://scholar.google.com/scholar?q=related:c8F7IyPmM3EJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021"
"518",71,"S Pfattheicher, LB Lazarević, EC Westgate…","On the relation of boredom and sadistic aggression.",2021,"Journal of Personality …","psycnet.apa.org","https://psycnet.apa.org/journals/psp/121/3/573/","https://scholar.google.com/scholar?cites=15684014478154144408&as_sdt=2005&sciodt=0,5&hl=en",4,2023-08-22 17:35:37,NA,NA,NA,NA,NA,NA,NA,NA,71,35.5,18,4,2,"What gives rise to sadism? While sadistic behavior (ie, harming others for pleasure) is well-documented, past empirical research is nearly silent regarding the psychological factors …","https://osf.io/r67xg/download","https://scholar.google.com/scholar?q=related:mBp2BhLQqNkJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021"
"519",55,"Y Bai, J Ocampo, G Jin, S Chen…","Awe, daily stress, and elevated life satisfaction.",2021,"… personality and social …","psycnet.apa.org","https://psycnet.apa.org/record/2021-29486-001","https://scholar.google.com/scholar?cites=621826701694367465&as_sdt=2005&sciodt=0,5&hl=en",5,2023-08-22 17:35:37,NA,NA,NA,NA,NA,NA,NA,NA,55,27.5,11,5,2,"It is widely assumed that experiences of awe transform the meaning of daily stresses. Across six studies we tested whether and how the experience of awe is associated with reduced …",NA,"https://scholar.google.com/scholar?q=related:6XZYMhcsoQgJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021"
"520",84,"T Cruwys, KH Greenaway, LJ Ferris…","When trust goes wrong: A social identity model of risk taking.",2021,"Journal of Personality …","psycnet.apa.org","https://psycnet.apa.org/journals/psp/120/1/57/","https://scholar.google.com/scholar?cites=2625218070834442692&as_sdt=2005&sciodt=0,5&hl=en",6,2023-08-22 17:35:37,NA,NA,NA,NA,NA,NA,NA,NA,84,42,21,4,2,"Risk taking is typically viewed through a lens of individual deficits (eg, impulsivity) or normative influence (eg, peer pressure). An unexplored possibility is that shared group …","https://osf.io/5fwre/download","https://scholar.google.com/scholar?q=related:xPEFKu2lbiQJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021"
"521",35,"NP Camp, R Voigt, D Jurafsky…","The thin blue waveform: Racial disparities in officer prosody undermine institutional trust in the police.",2021,"… of Personality and Social …","psycnet.apa.org","https://psycnet.apa.org/record/2021-62865-001","https://scholar.google.com/scholar?cites=16874741952402032960&as_sdt=2005&sciodt=0,5&hl=en",7,2023-08-22 17:35:37,NA,NA,NA,NA,NA,NA,NA,NA,35,17.5,9,4,2,"How do routine police encounters build or undermine community trust, and how might they contribute to racial gaps in citizen perceptions of the police? Procedural justice theory posits …","https://sparq.stanford.edu/sites/g/files/sbiybj19021/files/media/file/camp_et_al._2021.-_the_thin_blue_waveform.pdf","https://scholar.google.com/scholar?q=related:QAlORWYgL-oJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021"
"522",64,"F Manzi, ME Heilman","Breaking the glass ceiling: For one and all?",2021,"… of personality and social psychology","psycnet.apa.org","https://psycnet.apa.org/journals/psp/120/2/257/","https://scholar.google.com/scholar?cites=15804651694626710380&as_sdt=2005&sciodt=0,5&hl=en",8,2023-08-22 17:35:37,NA,NA,NA,NA,NA,NA,NA,NA,64,32,32,2,2,"The current research challenges the assumption that the presence of women in leadership positions will automatically “break the glass ceiling” for other women. We contend that it is …","https://www.francesca-manzi.com/wp-content/uploads/2021/02/Manzi-Heilman-2020-Breaking-the-glass-ceiling_For-one-and-all.pdf","https://scholar.google.com/scholar?q=related:bCMAyfpmVdsJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021"
